Time,Latitude,Longitude,DL EARFCN,Operator,Serving Cell RSRP (dBm),Serving Cell RSRQ (dB),Serving RSSI (dBm)
10/6/2025 13:35:47.000,33.3014582401574,44.4655372405949,,Asia Cell,-62.5,-13.7,-23.4
10/6/2025 13:35:49.000,33.3015395346426,44.4656535951991,,Asia Cell,-65.8,-11.6,-41.8
10/6/2025 13:35:51.000,33.3015987403235,44.4657486143848,,Asia Cell,-67.3,-14.6,-53.3
10/6/2025 13:35:53.000,33.3016465057471,44.4658188353726,,Asia Cell,-69.9,-15.1,-30.6
10/6/2025 13:35:55.000,33.3016717982524,44.4658523054485,,Asia Cell,-67.6,-12.9,-29.6
10/6/2025 13:35:57.000,33.3016934240977,44.4658827836164,,Asia Cell,-62.7,-13.3,-29.2
10/6/2025 13:35:59.000,33.3017250736173,44.4659298415546,,Asia Cell,-67.5,-12.6,-34.4
10/6/2025 13:36:01.000,33.3017573604993,44.4659842562408,,Asia Cell,-69.4,-13.7,-37.4
10/6/2025 13:36:03.000,33.3017937739938,44.466042493808,,Asia Cell,-71.7,-13.8,-40.3
10/6/2025 13:36:05.000,33.3018413579326,44.466108035655,,Asia Cell,-71.1,-12.8,-38.3
10/6/2025 13:36:07.000,33.3018826042564,44.4661659167862,,Asia Cell,-73.2,-13.8,-39.1
10/6/2025 13:36:09.000,33.3019145822416,44.4662089477802,,Asia Cell,-69.9,-14.3,-35.7
10/6/2025 13:36:11.000,33.3019474381632,44.4662559035858,,Asia Cell,-70.8,-13.4,-38.2
10/6/2025 13:36:13.000,33.3019832975791,44.4663026005587,,Asia Cell,-76.0,-9.2,-47.8
10/6/2025 13:36:15.000,33.3020175609937,44.4663508192436,,Asia Cell,-74.3,-13.0,-42.0
10/6/2025 13:36:17.000,33.3020513912325,44.466406382134,,Asia Cell,-69.4,-14.8,-36.0
10/6/2025 13:36:19.000,33.3020784833893,44.4664618219485,,Asia Cell,-66.2,-13.3,-32.9
10/6/2025 13:36:21.000,33.3021054558499,44.4665205507726,,Asia Cell,-72.3,-15.7,-36.8
10/6/2025 13:36:23.000,33.3021438492462,44.466603561139,,Asia Cell,-75.4,-16.4,-38.9
10/6/2025 13:36:25.000,33.3021826836735,44.4667203027211,,Asia Cell,-79.0,-18.0,-38.2
10/6/2025 13:36:27.000,33.3022220934292,44.4668553268309,,Asia Cell,-74.0,-12.7,-40.1
10/6/2025 13:36:29.000,33.3022426296531,44.4670000103638,,Asia Cell,-72.9,-13.9,-44.0
10/6/2025 13:36:31.000,33.3022440208939,44.4671700604677,,Asia Cell,-76.7,-15.2,-38.1
10/6/2025 13:36:33.000,33.3022179425,44.4673603420833,,Asia Cell,-73.8,-15.4,-35.4
10/6/2025 13:36:35.000,33.3021666593496,44.4675558951219,,Asia Cell,-76.4,-16.5,-38.2
10/6/2025 13:36:37.000,33.3020877370892,44.4677688004695,,Asia Cell,-75.4,-16.0,-38.8
10/6/2025 13:36:39.000,33.3020089559435,44.4679781400665,,Asia Cell,-75.3,-12.8,-40.9
10/6/2025 13:36:41.000,33.301941818408,44.46815925,,Asia Cell,-70.4,-12.0,-35.6
10/6/2025 13:36:43.000,33.3018808292181,44.468325526749,,Asia Cell,-72.2,-13.7,-38.0
10/6/2025 13:36:45.000,33.3018096469247,44.4684909143588,,Asia Cell,-74.7,-15.6,-38.2
10/6/2025 13:36:47.000,33.3017573109966,44.4686548298969,,Asia Cell,-77.5,-16.8,-38.9
10/6/2025 13:36:49.000,33.3016998123426,44.4688111838791,,Asia Cell,-75.9,-15.8,-37.4
10/6/2025 13:36:51.000,33.3016624783582,44.4689594681592,,Asia Cell,-69.1,-12.3,-35.2
10/6/2025 13:36:53.000,33.301659226601,44.4690962955665,,Asia Cell,-69.3,-12.2,-36.7
10/6/2025 13:36:55.000,33.3016778888889,44.4692427777778,,Asia Cell,-69.6,-13.7,-35.5
10/6/2025 13:36:57.000,33.301727240458,44.4693972654792,,Asia Cell,-72.5,-15.7,-34.7
10/6/2025 13:36:59.000,33.3018183324851,44.4695452459711,,Asia Cell,-78.8,-18.2,-37.8
10/6/2025 13:37:01.000,33.3019431165223,44.4696586848244,,Asia Cell,-74.8,-16.9,-37.5
10/6/2025 13:37:03.000,33.3020696839226,44.4697143030303,,Asia Cell,-66.3,-13.2,-33.4
10/6/2025 13:37:05.000,33.3022163128655,44.4697303934837,,Asia Cell,-76.3,-15.6,-39.5
10/6/2025 13:37:07.000,33.3023679187397,44.4697015045605,,Asia Cell,-65.6,-10.3,-40.4
10/6/2025 13:37:09.000,33.3024953205742,44.46963326874,,Asia Cell,-74.8,-10.3,-44.2
10/6/2025 13:37:11.000,33.302605022864,44.4695283512635,,Asia Cell,-74.4,-11.9,-42.2
10/6/2025 13:37:13.000,33.3026960922078,44.4694103199135,,Asia Cell,-75.0,-15.1,-39.9
10/6/2025 13:37:15.000,33.3027958558333,44.4692545566667,,Asia Cell,-81.5,-16.7,-44.5
10/6/2025 13:37:17.000,33.3029019498208,44.4690706774193,,Asia Cell,-82.5,-15.7,-45.4
10/6/2025 13:37:19.000,33.3030125454545,44.4688701161616,,Asia Cell,-82.0,-11.0,-42.5
10/6/2025 13:37:21.000,33.3031203229167,44.4686817458333,,Asia Cell,-83.0,-10.2,-53.4
10/6/2025 13:37:23.000,33.3032233161141,44.4685078905166,,Asia Cell,-81.8,-11.2,-48.7
10/6/2025 13:37:25.000,33.3033394816242,44.4683310722179,,Asia Cell,-78.6,-11.0,-48.9
10/6/2025 13:37:27.000,33.3034755994262,44.4681430354476,,Asia Cell,-77.1,-10.8,-46.1
10/6/2025 13:37:29.000,33.3036153463413,44.4679522785507,,Asia Cell,-81.0,-10.1,-48.2
10/6/2025 13:37:31.000,33.303759634981,44.4677546641318,,Asia Cell,-89.5,-15.2,-50.6
10/6/2025 13:37:33.000,33.3039273277244,44.4675359807692,,Asia Cell,-94.6,-15.8,-57.5
10/6/2025 13:37:35.000,33.3040943520499,44.4673121631016,,Asia Cell,-85.0,-13.1,-51.9
10/6/2025 13:37:37.000,33.3042644819347,44.4670848085248,,Asia Cell,-89.0,-12.8,-56.4
10/6/2025 13:37:39.000,33.3044404726107,44.4668533732934,,Asia Cell,-88.1,-13.2,-54.5
10/6/2025 13:37:41.000,33.3045970790754,44.4666429890511,,Asia Cell,-74.2,-14.3,-42.3
10/6/2025 13:37:43.000,33.3048140596991,44.4663766118744,,Asia Cell,-77.3,-18.5,-37.7
10/6/2025 13:37:45.000,33.3050149146973,44.4661513730307,,Asia Cell,-77.6,-10.2,-36.4
10/6/2025 13:37:47.000,33.3052204864636,44.4659381480542,,Asia Cell,-70.1,-8.8,-42.5
10/6/2025 13:37:49.000,33.3054180770519,44.4657264045226,,Asia Cell,-67.9,-6.4,-40.4
10/6/2025 13:37:51.000,33.3056030481481,44.4655013814815,,Asia Cell,-62.4,-8.3,-32.2
10/6/2025 13:37:53.000,33.305753002439,44.4652499178862,,Asia Cell,-63.3,-5.3,-36.8
10/6/2025 13:37:55.000,33.3058868193669,44.4649887290503,,Asia Cell,-63.9,-10.2,-34.2
10/6/2025 13:37:57.000,33.3060160483164,44.4647501850966,,Asia Cell,-66.8,-10.0,-35.4
10/6/2025 13:37:59.000,33.3061423018862,44.4645199931593,,Asia Cell,-70.0,-14.7,-34.2
10/6/2025 13:38:01.000,33.306269077193,44.46428995,,Asia Cell,-70.2,-14.5,-35.7
10/6/2025 13:38:03.000,33.3064096586538,44.4640850384615,,Asia Cell,-76.0,-13.6,-41.9
10/6/2025 13:38:05.000,33.3065480362694,44.4638327737478,,Asia Cell,-85.5,-16.2,-48.5
10/6/2025 13:38:07.000,33.3067092591192,44.4635462138175,,Asia Cell,-79.8,-13.2,-50.7
10/6/2025 13:38:09.000,33.3068991111111,44.4632438055555,,Asia Cell,-71.4,-12.7,-37.2
10/6/2025 13:38:11.000,33.3071081341464,44.4629333902439,,Asia Cell,-74.9,-13.4,-42.2
10/6/2025 13:38:13.000,33.3073185170015,44.4625980469764,,Asia Cell,-79.2,-15.5,-42.9
10/6/2025 13:38:15.000,33.3075314276523,44.4622324893283,,Asia Cell,-82.0,-13.7,-48.2
10/6/2025 13:38:17.000,33.3077406968254,44.4618500523809,,Asia Cell,-79.2,-12.5,-47.6
10/6/2025 13:38:19.000,33.3079543201754,44.4614503754386,,Asia Cell,-86.2,-16.3,-49.5
10/6/2025 13:38:21.000,33.3081632370683,44.4610262371824,,Asia Cell,-82.7,-14.2,-46.6
10/6/2025 13:38:23.000,33.3083728065191,44.4606040555302,,Asia Cell,-90.2,-19.3,-46.9
10/6/2025 13:38:25.000,33.3085485703125,44.4601999973958,,Asia Cell,-82.4,-13.6,-46.9
10/6/2025 13:38:27.000,33.3087390160576,44.4598296907531,,Asia Cell,-85.1,-15.3,-50.4
10/6/2025 13:38:29.000,33.3089212657016,44.4594602080763,,Asia Cell,-88.4,-19.8,-47.7
10/6/2025 13:38:31.000,33.3091143683761,44.4590836350427,,Asia Cell,-84.9,-19.3,-44.3
10/6/2025 13:38:33.000,33.3093004196186,44.4586908502876,,Asia Cell,-77.8,-14.5,-43.1
10/6/2025 13:38:35.000,33.3094739036609,44.4582971926783,,Asia Cell,-73.6,-15.3,-37.8
10/6/2025 13:38:37.000,33.3096555374761,44.4579234170258,,Asia Cell,-71.3,-17.3,-35.6
10/6/2025 13:38:39.000,33.309834143293,44.4575373851484,,Asia Cell,-73.6,-16.4,-37.0
10/6/2025 13:38:41.000,33.3100131690454,44.4571478929569,,Asia Cell,-74.4,-14.4,-38.4
10/6/2025 13:38:43.000,33.3101922333333,44.4567577666667,,Asia Cell,-74.5,-16.2,-38.3
10/6/2025 13:38:45.000,33.3103595982705,44.4563973687107,,Asia Cell,-83.5,-17.9,-44.2
10/6/2025 13:38:47.000,33.3105220833333,44.4560555208333,,Asia Cell,-82.5,-13.3,-44.8
10/6/2025 13:38:49.000,33.3106802740113,44.4557245847458,,Asia Cell,-76.1,-13.6,-41.6
10/6/2025 13:38:51.000,33.3108255755336,44.4554092471265,,Asia Cell,-77.8,-13.1,-42.1
10/6/2025 13:38:53.000,33.3109660280528,44.4551122772277,,Asia Cell,-65.8,-9.7,-38.7
10/6/2025 13:38:55.000,33.3111115033501,44.4548026088777,,Asia Cell,-66.1,-8.5,-37.2
10/6/2025 13:38:57.000,33.311258975,44.4544740666667,,Asia Cell,-75.8,-9.2,-42.8
10/6/2025 13:38:59.000,33.3114188894997,44.4541342579669,,Asia Cell,-76.4,-12.5,-43.3
10/6/2025 13:39:01.000,33.3115911728012,44.4537600546526,,Asia Cell,-77.3,-11.5,-45.0
10/6/2025 13:39:03.000,33.3117634561026,44.4533858513384,,Asia Cell,-80.9,-12.6,-46.5
10/6/2025 13:39:05.000,33.3119357394041,44.4530116480242,,Asia Cell,-83.1,-11.4,-50.0
10/6/2025 13:39:07.000,33.3121080227055,44.45263744471,,Asia Cell,-82.2,-12.2,-51.3
10/6/2025 13:39:09.000,33.3122915769231,44.4522144424567,,Asia Cell,-80.1,-9.1,-49.9
10/6/2025 13:39:11.000,33.3124761923077,44.451787966607,,Asia Cell,-84.7,-13.0,-48.2
10/6/2025 13:39:13.000,33.3126958613861,44.4513612710396,,Asia Cell,-77.2,-14.6,-40.1
10/6/2025 13:39:15.000,33.3129049705222,44.4509368588807,,Asia Cell,-84.1,-17.2,-48.2
10/6/2025 13:39:17.000,33.3131125061082,44.4505160200698,,Asia Cell,-68.5,-13.7,-37.9
10/6/2025 13:39:19.000,33.3133089112436,44.4500853558536,,Asia Cell,-85.1,-19.6,-41.3
10/6/2025 13:39:21.000,33.3135119249876,44.4496532478887,,Asia Cell,-85.1,-15.9,-43.5
10/6/2025 13:39:23.000,33.3137127711443,44.4492172985074,,Asia Cell,-76.4,-11.8,-45.6
10/6/2025 13:39:25.000,33.313905225,44.448780525,,Asia Cell,-74.4,-10.7,-54.0
10/6/2025 13:39:27.000,33.3141008489583,44.448358140625,,Asia Cell,-78.8,-15.1,-41.3
10/6/2025 13:39:29.000,33.3142860207297,44.4479483424544,,Asia Cell,-73.8,-10.7,-42.2
10/6/2025 13:39:31.000,33.3144699443274,44.4475449049438,,Asia Cell,-77.9,-14.3,-47.2
10/6/2025 13:39:33.000,33.314658563927,44.4471387756849,,Asia Cell,-69.2,-14.7,-37.1
10/6/2025 13:39:35.000,33.314862150641,44.4467149423077,,Asia Cell,-72.0,-16.5,-34.5
10/6/2025 13:39:37.000,33.3150571913871,44.4462947153227,,Asia Cell,-70.9,-13.9,-30.8
10/6/2025 13:39:39.000,33.3152542680989,44.4458677975279,,Asia Cell,-69.1,-12.3,-35.0
10/6/2025 13:39:41.000,33.3154599430894,44.4454241365854,,Asia Cell,-74.9,-14.4,-39.4
10/6/2025 13:39:43.000,33.3156647975078,44.4449736853583,,Asia Cell,-77.2,-15.6,-41.6
10/6/2025 13:39:45.000,33.3158760452261,44.4445279606365,,Asia Cell,-84.6,-11.2,-52.9
10/6/2025 13:39:47.000,33.31609465197,44.444068694705,,Asia Cell,-89.3,-14.1,-53.2
10/6/2025 13:39:49.000,33.3163166954596,44.4435895466962,,Asia Cell,-88.0,-15.1,-56.9
10/6/2025 13:39:51.000,33.3165419690722,44.4431006022337,,Asia Cell,-92.9,-17.7,-52.5
10/6/2025 13:39:53.000,33.3167774543147,44.4426064441624,,Asia Cell,-82.0,-16.6,-46.5
10/6/2025 13:39:55.000,33.3170261464646,44.4421102356903,,Asia Cell,-81.0,-15.4,-47.7
10/6/2025 13:39:57.000,33.3172724183334,44.4416054616667,,Asia Cell,-90.1,-18.3,-51.6
10/6/2025 13:39:59.000,33.3175117916667,44.4411155591667,,Asia Cell,-82.8,-13.3,-46.9
10/6/2025 13:40:01.000,33.3177502281846,44.4406207173187,,Asia Cell,-91.1,-17.1,-53.0
10/6/2025 13:40:03.000,33.3180083277244,44.4401313565705,,Asia Cell,-99.1,-24.3,-54.2
10/6/2025 13:40:05.000,33.3182704493464,44.439651740196,,Asia Cell,-98.8,-26.6,-51.6
10/6/2025 13:40:07.000,33.3185327508091,44.4391729498382,,Asia Cell,-89.6,-17.6,-51.7
10/6/2025 13:40:09.000,33.3188011666667,44.4386827777778,,Asia Cell,-83.6,-16.0,-47.4
10/6/2025 13:40:11.000,33.3190765397728,44.4381975558712,,Asia Cell,-83.3,-15.7,-47.0
10/6/2025 13:40:13.000,33.3193737793651,44.4377093968254,,Asia Cell,-84.2,-17.8,-46.9
10/6/2025 13:40:15.000,33.3196541716315,44.4372291121296,,Asia Cell,-94.2,-22.8,-47.8
10/6/2025 13:40:19.000,33.3201648571429,44.4363065687831,,Asia Cell,-86.8,-16.8,-46.8
10/6/2025 13:40:21.000,33.3204393763693,44.4358483270736,,Asia Cell,-83.8,-16.0,-46.6
10/6/2025 13:40:23.000,33.3207183949276,44.4354011086957,,Asia Cell,-79.5,-16.2,-42.5
10/6/2025 13:40:25.000,33.3209996533333,44.4349475216667,,Asia Cell,-89.8,-22.3,-45.7
10/6/2025 13:40:27.000,33.3212919848987,44.4344894651934,,Asia Cell,-86.2,-19.2,-43.7
10/6/2025 13:40:29.000,33.3215909527363,44.4340369800995,,Asia Cell,-82.3,-15.7,-35.6
10/6/2025 13:40:31.000,33.3219000774411,44.4335881262627,,Asia Cell,-76.3,-11.9,-36.6
10/6/2025 13:40:33.000,33.3222036420765,44.4331559726776,,Asia Cell,-84.6,-16.4,-43.8
10/6/2025 13:40:35.000,33.3224956105691,44.4327560130081,,Asia Cell,-72.4,-13.0,-37.0
10/6/2025 13:40:37.000,33.3227759299787,44.4323641120874,,Asia Cell,-82.5,-17.9,-42.6
10/6/2025 13:40:39.000,33.3230519835311,44.4319537210939,,Asia Cell,-84.4,-16.3,-48.1
10/6/2025 13:40:41.000,33.3233280370835,44.4315433301004,,Asia Cell,-85.5,-14.3,-48.0
10/6/2025 13:40:43.000,33.32364292,44.4311589177778,,Asia Cell,-87.3,-14.9,-54.8
10/6/2025 13:40:45.000,33.3239441666667,44.4307592386157,,Asia Cell,-92.6,-18.4,-53.5
10/6/2025 13:40:47.000,33.3242424885057,44.4303687931034,,Asia Cell,-87.1,-16.7,-48.5
10/6/2025 13:40:49.000,33.3245555470085,44.4299670683761,,Asia Cell,-76.0,-13.0,-40.6
10/6/2025 13:40:51.000,33.3248702175438,44.4296022035088,,Asia Cell,-78.5,-16.2,-38.9
10/6/2025 13:40:53.000,33.3251758898187,44.4292627573222,,Asia Cell,-72.6,-10.8,-41.0
10/6/2025 13:40:55.000,33.3254684494949,44.4289461161616,,Asia Cell,-70.2,-8.9,-41.3
10/6/2025 13:40:57.000,33.3257555063191,44.4286436200632,,Asia Cell,-70.3,-11.0,-39.5
10/6/2025 13:40:59.000,33.3259862869416,44.4283970429553,,Asia Cell,-71.9,-13.1,-36.4
10/6/2025 13:41:01.000,33.3261683936652,44.4281914675717,,Asia Cell,-70.1,-10.3,-37.9
10/6/2025 13:41:03.000,33.3263149284553,44.428010706504,,Asia Cell,-78.8,-12.1,-45.3
10/6/2025 13:41:05.000,33.3264467396352,44.4278330605307,,Asia Cell,-76.9,-10.6,-42.4
10/6/2025 13:41:07.000,33.3265854019607,44.4276554084968,,Asia Cell,-67.0,-9.6,-39.7
10/6/2025 13:41:09.000,33.3267308487179,44.4274676179487,,Asia Cell,-72.0,-9.0,-42.8
10/6/2025 13:41:11.000,33.3268722823129,44.4272839991497,,Asia Cell,-74.9,-11.0,-44.4
10/6/2025 13:41:13.000,33.3270100395349,44.4271158705426,,Asia Cell,-75.8,-10.0,-44.1
10/6/2025 13:41:15.000,33.3271516982282,44.4269504455149,,Asia Cell,-73.9,-9.8,-44.4
10/6/2025 13:41:17.000,33.3272934479513,44.4267759161683,,Asia Cell,-70.6,-9.6,-40.1
10/6/2025 13:41:19.000,33.3274610402542,44.426591980226,,Asia Cell,-76.5,-8.3,-44.3
10/6/2025 13:41:21.000,33.3276394170732,44.4263885382113,,Asia Cell,-81.7,-10.4,-49.6
10/6/2025 13:41:23.000,33.3278263608414,44.4261678705502,,Asia Cell,-81.6,-11.8,-49.8
10/6/2025 13:41:25.000,33.3280152629816,44.4259398383585,,Asia Cell,-86.2,-13.9,-51.0
10/6/2025 13:41:27.000,33.3281985150754,44.4257099078727,,Asia Cell,-88.6,-14.0,-52.1
10/6/2025 13:41:29.000,33.3283606458333,44.4254998958333,,Asia Cell,-90.1,-15.5,-54.8
10/6/2025 13:41:31.000,33.3285349153846,44.4252940649573,,Asia Cell,-90.6,-16.1,-53.4
10/6/2025 13:41:33.000,33.3287187703151,44.4250850986733,,Asia Cell,-86.1,-13.9,-51.7
10/6/2025 13:41:35.000,33.3289012642277,44.4248625308943,,Asia Cell,-82.1,-12.7,-48.9
10/6/2025 13:41:37.000,33.3290809354839,44.4246340645161,,Asia Cell,-79.0,-10.1,-48.1
10/6/2025 13:41:39.000,33.3292489321751,44.424413937868,,Asia Cell,-82.9,-11.6,-49.9
10/6/2025 13:41:41.000,33.3294192305654,44.4241963289163,,Asia Cell,-88.4,-11.2,-54.2
10/6/2025 13:41:43.000,33.3295985966183,44.423983389694,,Asia Cell,-95.8,-20.0,-55.4
10/6/2025 13:41:45.000,33.3297860114679,44.4237822469419,,Asia Cell,-90.8,-13.7,-54.1
10/6/2025 13:41:47.000,33.3299616119048,44.4235830992064,,Asia Cell,-90.8,-14.3,-53.8
10/6/2025 13:41:49.000,33.3301365163935,44.4233800673953,,Asia Cell,-91.2,-13.4,-56.7
10/6/2025 13:41:51.000,33.3303249014084,44.4231738169014,,Asia Cell,-97.6,-16.2,-58.3
10/6/2025 13:41:53.000,33.3305031959799,44.4229809103853,,Asia Cell,-97.4,-16.5,-59.5
10/6/2025 13:41:55.000,33.330680425,44.4227970783334,,Asia Cell,-94.9,-17.8,-49.0
10/6/2025 13:41:57.000,33.3308802083334,44.4226055416667,,Asia Cell,-92.6,-18.1,-51.5
10/6/2025 13:41:59.000,33.3310869035445,44.422399287798,,Asia Cell,-89.2,-14.2,-57.7
10/6/2025 13:42:01.000,33.3313046436782,44.4221918218391,,Asia Cell,-82.5,-9.9,-51.8
10/6/2025 13:42:03.000,33.3315409065934,44.4219740082418,,Asia Cell,-69.2,-9.6,-39.6
10/6/2025 13:42:05.000,33.3317886010101,44.4217527861953,,Asia Cell,-67.8,-8.3,-39.9
10/6/2025 13:42:07.000,33.3320378308703,44.4215223300493,,Asia Cell,-63.1,-11.2,-30.5
10/6/2025 13:42:09.000,33.3322775935535,44.4213060306604,,Asia Cell,-61.3,-11.6,-29.9
10/6/2025 13:42:11.000,33.3324908796748,44.421112804878,,Asia Cell,-61.6,-11.8,-29.6
10/6/2025 13:42:13.000,33.3326677601626,44.4209532764228,,Asia Cell,-65.9,-12.1,-34.6
10/6/2025 13:42:15.000,33.3328145145098,44.4208240929412,,Asia Cell,-62.7,-12.1,-30.5
10/6/2025 13:42:17.000,33.3329285989446,44.4207236350044,,Asia Cell,-63.4,-11.0,-34.6
10/6/2025 13:42:19.000,33.3330145244038,44.4206510038824,,Asia Cell,-71.5,-11.0,-43.3
10/6/2025 13:42:21.000,33.3330708930166,44.4206010645554,,Asia Cell,-72.1,-11.4,-40.6
10/6/2025 13:42:23.000,33.3331059654676,44.4205706260192,,Asia Cell,-75.7,-12.5,-43.1
10/6/2025 13:42:25.000,33.3331257794392,44.4205534180686,,Asia Cell,-76.1,-12.1,-43.7
10/6/2025 13:42:27.000,33.333146,44.420539,,Asia Cell,-74.2,-11.9,-42.7
10/6/2025 13:43:39.000,33.3347171909976,44.4189643053528,,Asia Cell,-73.2,-16.2,
10/6/2025 13:43:41.000,33.3347144895315,44.4189660509951,,Asia Cell,-72.4,-16.4,-35.5
10/6/2025 14:33:41.000,33.294627368421,44.4469030043859,,Asia Cell,-78.9,-9.9,-34.3
10/6/2025 14:33:43.000,33.2947016842105,44.4470283663325,,Asia Cell,-75.5,-13.0,-42.4
10/6/2025 14:33:45.000,33.2947251666667,44.4470651666667,,Asia Cell,-70.4,-11.4,-37.5
10/6/2025 15:27:31.000,33.2919383366348,44.4457147999901,,Asia Cell,-71.5,-9.2,
10/6/2025 15:27:33.000,33.2919385753477,44.4457153449762,,Asia Cell,-74.8,-13.2,-37.3
10/6/2025 15:27:35.000,33.2919388140606,44.4457158899623,,Asia Cell,-72.3,-11.7,-36.9
10/6/2025 15:42:21.000,33.3339661666667,44.4196586666667,,Asia Cell,-67.1,-12.8,-36.9
10/6/2025 15:42:23.000,33.3339661666667,44.4196586666667,,Asia Cell,-65.3,-14.4,-32.9
10/6/2025 15:42:25.000,33.3339661666667,44.4196586666667,,Asia Cell,-58.6,-13.3,-24.1
