Time,Latitude,Longitude,DL EARFCN,Operator,Serving Cell RSRP (dBm),Serving Cell RSRQ (dB),Serving RSSI (dBm)
10/6/2025 13:37:31.000,33.303759634981,44.4677546641318,,Zain,-78.1,-13.2,-42.9
10/6/2025 13:37:33.000,33.3039273277244,44.4675359807692,,Zain,-76.9,-11.8,-44.0
10/6/2025 13:37:35.000,33.3040943520499,44.4673121631016,,Zain,-79.6,-13.7,-46.3
10/6/2025 13:37:37.000,33.3042644819347,44.4670848085248,,Zain,-76.6,-12.0,-43.1
10/6/2025 13:37:39.000,33.3044404726107,44.4668533732934,,Zain,-76.3,-12.6,-44.6
10/6/2025 13:37:41.000,33.3045970790754,44.4666429890511,,Zain,-75.1,-10.9,-45.0
10/6/2025 13:37:43.000,33.3048140596991,44.4663766118744,,Zain,-70.7,-9.1,-42.0
10/6/2025 13:37:45.000,33.3050149146973,44.4661513730307,,Zain,-66.6,-8.1,-43.1
10/6/2025 13:37:47.000,33.3052204864636,44.4659381480542,,Zain,-65.0,-8.1,-35.6
10/6/2025 13:37:49.000,33.3054180770519,44.4657264045226,,Zain,-67.5,-8.9,-37.4
10/6/2025 13:37:51.000,33.3056030481481,44.4655013814815,,Zain,-67.4,-10.4,-36.0
10/6/2025 13:37:53.000,33.305753002439,44.4652499178862,,Zain,-74.2,-10.9,-44.3
10/6/2025 13:37:55.000,33.3058868193669,44.4649887290503,,Zain,-77.8,-13.0,-44.9
10/6/2025 13:37:57.000,33.3060160483164,44.4647501850966,,Zain,-77.3,-11.6,-44.9
10/6/2025 13:37:59.000,33.3061423018862,44.4645199931593,,Zain,-79.3,-12.6,-46.4
10/6/2025 13:38:01.000,33.306269077193,44.46428995,,Zain,-77.4,-15.8,-41.5
10/6/2025 13:38:03.000,33.3064096586538,44.4640850384615,,Zain,-80.1,-15.0,-44.8
10/6/2025 13:38:05.000,33.3065480362694,44.4638327737478,,Zain,-82.2,-15.2,-46.0
10/6/2025 13:38:07.000,33.3067092591192,44.4635462138175,,Zain,-88.7,-14.3,-49.1
10/6/2025 13:38:09.000,33.3068991111111,44.4632438055555,,Zain,-98.2,-18.5,-60.2
10/6/2025 13:38:11.000,33.3071081341464,44.4629333902439,,Zain,-99.7,-17.5,-61.9
10/6/2025 13:38:13.000,33.3073185170015,44.4625980469764,,Zain,-99.2,-19.6,-59.7
10/6/2025 13:38:15.000,33.3075314276523,44.4622324893283,,Zain,-98.1,-17.7,-59.3
10/6/2025 13:38:17.000,33.3077406968254,44.4618500523809,,Zain,-99.2,-18.6,-60.2
10/6/2025 13:38:19.000,33.3079543201754,44.4614503754386,,Zain,-101.8,-21.3,-60.9
10/6/2025 13:38:21.000,33.3081632370683,44.4610262371824,,Zain,-97.4,-17.9,-60.2
10/6/2025 13:38:23.000,33.3083728065191,44.4606040555302,,Zain,-99.0,-19.6,-57.9
10/6/2025 13:38:25.000,33.3085485703125,44.4601999973958,,Zain,-88.0,-15.9,-51.1
10/6/2025 13:38:27.000,33.3087390160576,44.4598296907531,,Zain,-79.0,-14.0,-44.5
10/6/2025 13:38:29.000,33.3089212657016,44.4594602080763,,Zain,-85.2,-14.7,-49.7
10/6/2025 13:38:31.000,33.3091143683761,44.4590836350427,,Zain,-81.4,-15.6,-44.7
10/6/2025 13:38:33.000,33.3093004196186,44.4586908502876,,Zain,-72.0,-12.8,-38.6
10/6/2025 13:38:35.000,33.3094739036609,44.4582971926783,,Zain,-87.3,-15.9,-50.6
10/6/2025 13:38:37.000,33.3096555374761,44.4579234170258,,Zain,-84.7,-15.2,-50.6
10/6/2025 13:38:39.000,33.309834143293,44.4575373851484,,Zain,-73.9,-13.5,-39.0
10/6/2025 13:38:41.000,33.3100131690454,44.4571478929569,,Zain,-68.8,-13.0,-33.7
10/6/2025 13:38:43.000,33.3101922333333,44.4567577666667,,Zain,-67.9,-13.8,-31.6
10/6/2025 13:38:45.000,33.3103595982705,44.4563973687107,,Zain,-73.5,-11.3,-44.6
10/6/2025 13:38:47.000,33.3105220833333,44.4560555208333,,Zain,-78.4,-11.7,-46.2
10/6/2025 13:38:49.000,33.3106802740113,44.4557245847458,,Zain,-83.1,-15.0,-48.0
10/6/2025 13:38:51.000,33.3108255755336,44.4554092471265,,Zain,-87.1,-16.2,-48.4
10/6/2025 13:38:53.000,33.3109660280528,44.4551122772277,,Zain,-81.0,-15.7,-43.1
10/6/2025 13:38:55.000,33.3111115033501,44.4548026088777,,Zain,-81.7,-15.9,-41.9
10/6/2025 13:38:57.000,33.311258975,44.4544740666667,,Zain,-81.1,-15.9,-44.3
10/6/2025 13:38:59.000,33.3114188894997,44.4541342579669,,Zain,-82.2,-17.1,-44.3
10/6/2025 13:39:01.000,33.3115911728012,44.4537600546526,,Zain,-83.8,-16.0,-47.6
10/6/2025 13:39:03.000,33.3117634561026,44.4533858513384,,Zain,-80.2,-14.4,-45.3
10/6/2025 13:39:05.000,33.3119357394041,44.4530116480242,,Zain,-79.9,-14.3,-44.5
10/6/2025 13:39:07.000,33.3121080227055,44.45263744471,,Zain,-76.4,-14.2,-41.5
10/6/2025 13:39:09.000,33.3122915769231,44.4522144424567,,Zain,-70.6,-14.4,-36.2
10/6/2025 13:39:11.000,33.3124761923077,44.451787966607,,Zain,-75.2,-16.0,-36.4
10/6/2025 13:39:13.000,33.3126958613861,44.4513612710396,,Zain,-76.8,-15.0,-40.6
10/6/2025 13:39:15.000,33.3129049705222,44.4509368588807,,Zain,-70.2,-14.5,-34.5
10/6/2025 13:39:17.000,33.3131125061082,44.4505160200698,,Zain,-66.2,-12.7,-32.2
10/6/2025 13:39:19.000,33.3133089112436,44.4500853558536,,Zain,-77.4,-14.5,-44.7
10/6/2025 13:39:21.000,33.3135119249876,44.4496532478887,,Zain,-81.9,-14.9,-46.7
10/6/2025 13:39:23.000,33.3137127711443,44.4492172985074,,Zain,-86.4,-15.6,-51.7
10/6/2025 13:39:25.000,33.313905225,44.448780525,,Zain,-87.4,-16.0,-48.4
10/6/2025 13:39:27.000,33.3141008489583,44.448358140625,,Zain,-90.0,-16.7,-55.4
10/6/2025 13:39:29.000,33.3142860207297,44.4479483424544,,Zain,-86.5,-14.3,-53.2
10/6/2025 13:39:31.000,33.3144699443274,44.4475449049438,,Zain,-85.2,-13.5,-48.9
10/6/2025 13:39:33.000,33.314658563927,44.4471387756849,,Zain,-84.9,-14.7,-49.9
10/6/2025 13:39:35.000,33.314862150641,44.4467149423077,,Zain,-86.1,-13.2,-50.1
10/6/2025 13:39:37.000,33.3150571913871,44.4462947153227,,Zain,-84.7,-13.2,-51.4
10/6/2025 13:39:39.000,33.3152542680989,44.4458677975279,,Zain,-87.4,-15.1,-51.2
10/6/2025 13:39:41.000,33.3154599430894,44.4454241365854,,Zain,-89.9,-16.2,-50.8
10/6/2025 13:39:43.000,33.3156647975078,44.4449736853583,,Zain,-94.7,-15.3,-58.1
10/6/2025 13:39:45.000,33.3158760452261,44.4445279606365,,Zain,-97.9,-16.2,-63.5
10/6/2025 13:39:47.000,33.31609465197,44.444068694705,,Zain,-100.3,-16.6,-62.1
10/6/2025 13:39:49.000,33.3163166954596,44.4435895466962,,Zain,-99.9,-16.6,-61.6
10/6/2025 13:39:51.000,33.3165419690722,44.4431006022337,,Zain,-99.5,-16.9,-61.5
10/6/2025 13:39:53.000,33.3167774543147,44.4426064441624,,Zain,-98.0,-16.0,-61.2
10/6/2025 13:39:55.000,33.3170261464646,44.4421102356903,,Zain,-93.4,-15.2,-58.2
10/6/2025 13:39:57.000,33.3172724183334,44.4416054616667,,Zain,-96.5,-16.7,-59.7
10/6/2025 13:39:59.000,33.3175117916667,44.4411155591667,,Zain,-98.1,-17.5,-60.6
10/6/2025 13:40:01.000,33.3177502281846,44.4406207173187,,Zain,-97.2,-16.1,-60.1
10/6/2025 13:40:03.000,33.3180083277244,44.4401313565705,,Zain,-99.1,-19.4,-56.7
10/6/2025 13:40:05.000,33.3182704493464,44.439651740196,,Zain,-93.8,-19.7,-52.8
10/6/2025 13:40:07.000,33.3185327508091,44.4391729498382,,Zain,-92.7,-18.5,-53.2
10/6/2025 13:40:09.000,33.3188011666667,44.4386827777778,,Zain,-93.5,-19.3,-52.8
10/6/2025 13:40:11.000,33.3190765397728,44.4381975558712,,Zain,-93.4,-21.1,-52.3
10/6/2025 13:40:13.000,33.3193737793651,44.4377093968254,,Zain,-88.2,-18.6,-47.8
10/6/2025 13:40:15.000,33.3196541716315,44.4372291121296,,Zain,-89.0,-18.8,-48.7
10/6/2025 13:40:17.000,33.3199104934319,44.4367688883416,,Zain,-88.7,-19.8,-46.2
10/6/2025 13:40:19.000,33.3201648571429,44.4363065687831,,Zain,-86.8,-19.5,-45.1
10/6/2025 13:40:21.000,33.3204393763693,44.4358483270736,,Zain,-89.0,-18.9,-48.8
10/6/2025 13:40:23.000,33.3207183949276,44.4354011086957,,Zain,-87.6,-17.5,-49.6
10/6/2025 13:40:25.000,33.3209996533333,44.4349475216667,,Zain,-89.7,-18.4,-50.1
10/6/2025 13:40:27.000,33.3212919848987,44.4344894651934,,Zain,-93.1,-20.0,-52.4
10/6/2025 13:40:29.000,33.3215909527363,44.4340369800995,,Zain,-93.4,-17.7,-53.6
10/6/2025 13:40:31.000,33.3219000774411,44.4335881262627,,Zain,-95.2,-17.3,-53.2
10/6/2025 13:40:33.000,33.3222036420765,44.4331559726776,,Zain,-96.1,-19.2,-54.3
10/6/2025 13:40:35.000,33.3224956105691,44.4327560130081,,Zain,-99.0,-19.6,-58.0
10/6/2025 13:40:37.000,33.3227759299787,44.4323641120874,,Zain,-98.3,-19.3,-57.0
10/6/2025 13:40:39.000,33.3230519835311,44.4319537210939,,Zain,-101.9,-21.1,-60.0
10/6/2025 13:40:41.000,33.3233280370835,44.4315433301004,,Zain,-98.1,-19.5,-58.0
10/6/2025 13:40:43.000,33.32364292,44.4311589177778,,Zain,-95.0,-17.0,-55.5
10/6/2025 13:40:45.000,33.3239441666667,44.4307592386157,,Zain,-93.4,-17.9,-54.6
10/6/2025 13:40:47.000,33.3242424885057,44.4303687931034,,Zain,-93.6,-18.6,-54.7
10/6/2025 13:40:49.000,33.3245555470085,44.4299670683761,,Zain,-94.1,-20.0,-53.3
10/6/2025 13:40:51.000,33.3248702175438,44.4296022035088,,Zain,-91.6,-18.8,-51.8
10/6/2025 13:40:53.000,33.3251758898187,44.4292627573222,,Zain,-85.0,-14.5,-49.8
10/6/2025 13:40:55.000,33.3254684494949,44.4289461161616,,Zain,-87.4,-15.7,-49.5
10/6/2025 13:40:57.000,33.3257555063191,44.4286436200632,,Zain,-87.0,-15.4,-50.9
10/6/2025 13:40:59.000,33.3259862869416,44.4283970429553,,Zain,-89.8,-16.2,-52.0
10/6/2025 13:41:01.000,33.3261683936652,44.4281914675717,,Zain,-91.9,-18.1,-53.0
10/6/2025 13:41:03.000,33.3263149284553,44.428010706504,,Zain,-89.6,-17.3,-51.6
10/6/2025 13:41:05.000,33.3264467396352,44.4278330605307,,Zain,-85.1,-13.9,-50.2
10/6/2025 13:41:07.000,33.3265854019607,44.4276554084968,,Zain,-76.7,-11.3,-46.1
10/6/2025 13:41:09.000,33.3267308487179,44.4274676179487,,Zain,-79.1,-13.2,-44.7
10/6/2025 13:41:11.000,33.3268722823129,44.4272839991497,,Zain,-80.1,-12.1,-47.3
10/6/2025 13:41:13.000,33.3270100395349,44.4271158705426,,Zain,-72.8,-11.3,-42.7
10/6/2025 13:41:15.000,33.3271516982282,44.4269504455149,,Zain,-76.3,-12.4,-42.7
10/6/2025 13:41:17.000,33.3272934479513,44.4267759161683,,Zain,-84.7,-15.7,-48.8
10/6/2025 13:41:19.000,33.3274610402542,44.426591980226,,Zain,-80.2,-14.0,-46.1
10/6/2025 13:41:21.000,33.3276394170732,44.4263885382113,,Zain,-81.8,-15.6,-45.8
10/6/2025 13:41:23.000,33.3278263608414,44.4261678705502,,Zain,-83.2,-15.6,-43.8
10/6/2025 13:41:25.000,33.3280152629816,44.4259398383585,,Zain,-77.4,-15.9,-41.2
10/6/2025 13:41:27.000,33.3281985150754,44.4257099078727,,Zain,-84.7,-15.3,-47.7
10/6/2025 13:41:29.000,33.3283606458333,44.4254998958333,,Zain,-81.3,-14.6,-46.8
10/6/2025 13:41:31.000,33.3285349153846,44.4252940649573,,Zain,-82.4,-16.1,-45.7
10/6/2025 13:41:33.000,33.3287187703151,44.4250850986733,,Zain,-75.1,-15.2,-38.3
10/6/2025 13:41:35.000,33.3289012642277,44.4248625308943,,Zain,-70.5,-14.2,-36.8
10/6/2025 13:41:37.000,33.3290809354839,44.4246340645161,,Zain,-69.1,-14.4,-33.1
10/6/2025 13:41:39.000,33.3292489321751,44.424413937868,,Zain,-78.7,-16.0,-42.7
10/6/2025 13:41:41.000,33.3294192305654,44.4241963289163,,Zain,-77.2,-14.9,-41.8
10/6/2025 13:41:43.000,33.3295985966183,44.423983389694,,Zain,-76.8,-15.5,-41.0
10/6/2025 13:41:45.000,33.3297860114679,44.4237822469419,,Zain,-72.5,-15.1,-35.8
10/6/2025 13:41:47.000,33.3299616119048,44.4235830992064,,Zain,-71.6,-16.3,-35.2
10/6/2025 13:41:49.000,33.3301365163935,44.4233800673953,,Zain,-72.2,-17.1,-34.4
10/6/2025 13:41:51.000,33.3303249014084,44.4231738169014,,Zain,-75.2,-15.9,-38.5
10/6/2025 13:41:53.000,33.3305031959799,44.4229809103853,,Zain,-71.8,-13.3,-36.5
10/6/2025 13:41:55.000,33.330680425,44.4227970783334,,Zain,-72.1,-16.2,-33.7
10/6/2025 13:41:57.000,33.3308802083334,44.4226055416667,,Zain,-75.0,-15.7,-37.0
10/6/2025 13:41:59.000,33.3310869035445,44.422399287798,,Zain,-76.1,-14.8,-41.3
10/6/2025 13:42:01.000,33.3313046436782,44.4221918218391,,Zain,-75.3,-19.2,-35.4
10/6/2025 13:42:03.000,33.3315409065934,44.4219740082418,,Zain,-72.0,-15.2,-35.0
10/6/2025 13:42:05.000,33.3317886010101,44.4217527861953,,Zain,-75.7,-14.8,-41.1
10/6/2025 13:42:07.000,33.3320378308703,44.4215223300493,,Zain,-75.8,-15.5,-42.6
10/6/2025 13:42:09.000,33.3322775935535,44.4213060306604,,Zain,-77.5,-15.8,-43.2
10/6/2025 13:42:11.000,33.3324908796748,44.421112804878,,Zain,-73.6,-14.7,-39.1
10/6/2025 13:42:13.000,33.3326677601626,44.4209532764228,,Zain,-75.6,-12.9,-41.9
10/6/2025 13:42:15.000,33.3328145145098,44.4208240929412,,Zain,-75.0,-13.9,-39.9
10/6/2025 13:42:17.000,33.3329285989446,44.4207236350044,,Zain,-74.5,-15.7,-38.3
10/6/2025 13:42:19.000,33.3330145244038,44.4206510038824,,Zain,-79.4,-14.5,-42.4
10/6/2025 13:42:21.000,33.3330708930166,44.4206010645554,,Zain,-77.5,-13.1,-44.1
10/6/2025 13:42:23.000,33.3331059654676,44.4205706260192,,Zain,-77.1,-14.1,-43.1
10/6/2025 13:42:25.000,33.3331257794392,44.4205534180686,,Zain,-77.7,-14.2,-42.9
10/6/2025 13:42:27.000,33.333146,44.420539,,Zain,-78.5,-14.9,-43.0
10/6/2025 13:43:41.000,33.3347144895315,44.4189660509951,,Zain,-76.7,-11.9,-44.8
10/6/2025 14:33:41.000,33.294627368421,44.4469030043859,,Zain,-80.7,-19.1,-43.4
10/6/2025 14:33:43.000,33.2947016842105,44.4470283663325,,Zain,-76.8,-15.3,-39.9
10/6/2025 14:33:45.000,33.2947251666667,44.4470651666667,,Zain,-75.5,-16.5,-38.3
10/6/2025 15:27:31.000,33.2919383366348,44.4457147999901,,Zain,-76.9,-15.4,
10/6/2025 15:27:33.000,33.2919385753477,44.4457153449762,,Zain,-78.1,-16.1,-42.3
10/6/2025 15:27:35.000,33.2919388140606,44.4457158899623,,Zain,-78.2,-15.6,-43.6
10/6/2025 15:42:21.000,33.3339661666667,44.4196586666667,,Zain,-79.6,-12.1,-43.6
10/6/2025 15:42:23.000,33.3339661666667,44.4196586666667,,Zain,-79.4,-14.0,-44.4
